t, V, alpha, gamma, Q, T_cmd, elv_cmd, T_act, elv_act, gust
1.580202212490959646e+01,6.676447247918541272e+00,8.695348322358796567e-02,-7.808654318641383620e-04,-9.754109982038294824e-03,1.222645685123515236e+00,-2.083680504587484550e-02,1.222645685123515236e+00,-2.083680504587484550e-02,0.000000000000000000e+00
1.581202212490959624e+01,6.676956258727419602e+00,8.693676587872786743e-02,-8.614208067481126524e-04,-9.700404212225961775e-03,1.221562927053363445e+00,-2.079364022231536963e-02,1.221562927053363445e+00,-2.079364022231536963e-02,0.000000000000000000e+00
1.582202212490959603e+01,6.677461587452317993e+00,8.692020801146713160e-02,-9.415977329579423502e-04,-9.646526136857224223e-03,1.220482604503426050e+00,-2.075047060342006394e-02,1.220482604503426050e+00,-2.075047060342006394e-02,0.000000000000000000e+00
1.583202212490959582e+01,6.677963224791068519e+00,8.690380917577392172e-02,-1.021394084042629531e-03,-9.592484626029252823e-03,1.219404766449576849e+00,-2.070730031607617011e-02,1.219404766449576849e+00,-2.070730031607617011e-02,0.000000000000000000e+00
1.584202212490959738e+01,6.678461161791690692e+00,8.688756890242252395e-02,-1.100807799409098901e-03,-9.538288390103488376e-03,1.218329461200758912e+00,-2.066413351212421923e-02,1.218329461200758912e+00,-2.066413351212421923e-02,0.000000000000000000e+00
1.585202212490959717e+01,6.678955389852392344e+00,8.687148669899337483e-02,-1.179836884322141635e-03,-9.483945979705688673e-03,1.217256736398980577e+00,-2.062097436835807346e-02,1.217256736398980577e+00,-2.062097436835807346e-02,0.000000000000000000e+00
1.586202212490959695e+01,6.679445900705325734e+00,8.685556208824729563e-02,-1.258479442558121508e-03,-9.429465827294617949e-03,1.216186639044719575e+00,-2.057782690231144129e-02,1.216186639044719575e+00,-2.057782690231144129e-02,0.000000000000000000e+00
1.587202212490959674e+01,6.679932686385877005e+00,8.683979468443904504e-02,-1.336733752651850238e-03,-9.374856315666533699e-03,1.215119215545966025e+00,-2.053469459898479149e-02,1.215119215545966025e+00,-2.053469459898479149e-02,0.000000000000000000e+00
1.588202212490959653e+01,6.680415739274839559e+00,8.682418409594125364e-02,-1.414598172505264180e-03,-9.320125686505486423e-03,1.214054511652733481e+00,-2.049158088689584378e-02,1.214054511652733481e+00,-2.049158088689584378e-02,0.000000000000000000e+00
1.589202212490959631e+01,6.680895052105434218e+00,8.680872990804693046e-02,-1.492071116053074898e-03,-9.265282032057318290e-03,1.212992572445843686e+00,-2.044848922629795285e-02,1.212992572445843686e+00,-2.044848922629795285e-02,0.000000000000000000e+00
1.590202212490959610e+01,6.681370617963312775e+00,8.679343168297729005e-02,-1.569151053267034412e-03,-9.210333295141129653e-03,1.211933442336935229e+00,-2.040542310914384219e-02,1.211933442336935229e+00,-2.040542310914384219e-02,0.000000000000000000e+00
1.591202212490959766e+01,6.681842430286554446e+00,8.677828895988173863e-02,-1.645836510155949950e-03,-9.155287269149266910e-03,1.210877165068456662e+00,-2.036238605908555557e-02,1.210877165068456662e+00,-2.036238605908555557e-02,0.000000000000000000e+00
1.592202212490959568e+01,6.682310482865666756e+00,8.676330125483791567e-02,-1.722126068765615203e-03,-9.100151598047374543e-03,1.209823783713672052e+00,-2.031938163147455761e-02,1.209823783713672052e+00,-2.031938163147455761e-02,0.000000000000000000e+00
1.593202212490959724e+01,6.682774769840542639e+00,8.674846806652290743e-02,-1.798018371628110849e-03,-9.044933783037565136e-03,1.208773340681252195e+00,-2.027641338637131349e-02,1.208773340681252195e+00,-2.027641338637131349e-02,0.000000000000000000e+00
1.594202212490959703e+01,6.683235285662455283e+00,8.673378896331591925e-02,-1.873512201012313052e-03,-8.989641270724761657e-03,1.207725877774934231e+00,-2.023348446726316169e-02,1.207725877774934231e+00,-2.023348446726316169e-02,0.000000000000000000e+00
1.595202212490959681e+01,6.683692025111452217e+00,8.671926355712238077e-02,-1.948606460909417266e-03,-8.934281418247716489e-03,1.206681436168453248e+00,-2.019059772455386592e-02,1.206681436168453248e+00,-2.019059772455386592e-02,0.000000000000000000e+00
1.596202212490959660e+01,6.684144983316026689e+00,8.670489143758383643e-02,-2.023300104282793783e-03,-8.878861442636070203e-03,1.205640056371991342e+00,-2.014775604217370480e-02,1.205640056371991342e+00,-2.014775604217370480e-02,0.000000000000000000e+00
1.597202212490959639e+01,6.684594155751999445e+00,8.669067217175524531e-02,-2.097592131125339005e-03,-8.823388422584512239e-03,1.204601778233552301e+00,-2.010496234018182768e-02,1.204601778233552301e+00,-2.010496234018182768e-02,0.000000000000000000e+00
1.598202212490959617e+01,6.685039538242526724e+00,8.667660530410503661e-02,-2.171481588459477606e-03,-8.767869298452761820e-03,1.203566640938933396e+00,-2.006221957476634482e-02,1.203566640938933396e+00,-2.006221957476634482e-02,0.000000000000000000e+00
1.599202212490959596e+01,6.685481126958093157e+00,8.666269035651502639e-02,-2.244967570337159067e-03,-8.712310872265583567e-03,1.202534683011749150e+00,-2.001953073824427887e-02,1.202534683011749150e+00,-2.001953073824427887e-02,0.000000000000000000e+00
1.600202212490959752e+01,6.685918918416515311e+00,8.664892682828047310e-02,-2.318049217839874155e-03,-8.656719807712766682e-03,1.201505942313422004e+00,-1.997689885906155788e-02,1.201505942313422004e+00,-1.997689885906155788e-02,0.000000000000000000e+00
1.601202212490959553e+01,6.686352909471953154e+00,8.663531421517697839e-02,-2.390725734894094592e-03,-8.601102651553785977e-03,1.200480456059763279e+00,-1.993432691054961015e-02,1.200480456059763279e+00,-1.993432691054961015e-02,0.000000000000000000e+00
1.602202212490959710e+01,6.686783097279713317e+00,8.662185209912175166e-02,-2.462996473480923154e-03,-8.545465919414024433e-03,1.199458260877787730e+00,-1.989181737519491247e-02,1.199458260877787730e+00,-1.989181737519491247e-02,0.000000000000000000e+00
1.603202212490959511e+01,6.687209479332476114e+00,8.660854007155316392e-02,-2.534860863872903224e-03,-8.489816017307041940e-03,1.198439392749576671e+00,-1.984937261567190289e-02,1.198439392749576671e+00,-1.984937261567190289e-02,0.000000000000000000e+00
1.604202212490959667e+01,6.687632053459422465e+00,8.659537770164822679e-02,-2.606318375069490486e-03,-8.434159223489726825e-03,1.197423887009481769e+00,-1.980699503537156070e-02,1.197423887009481769e+00,-1.980699503537156070e-02,0.000000000000000000e+00
1.605202212490959823e+01,6.688050817825557992e+00,8.658236453679994671e-02,-2.677368514922971732e-03,-8.378501689359892091e-03,1.196411778345059407e+00,-1.976468707628822874e-02,1.196411778345059407e+00,-1.976468707628822874e-02,0.000000000000000000e+00
1.606202212490959624e+01,6.688465770931718346e+00,8.656950010261720008e-02,-2.748010830138544660e-03,-8.322849439456214693e-03,1.195403100797061580e+00,-1.972245121901951975e-02,1.195403100797061580e+00,-1.972245121901951975e-02,0.000000000000000000e+00
1.607202212490959781e+01,6.688876911614562992e+00,8.655678390292483038e-02,-2.818244906274388131e-03,-8.267208371458181770e-03,1.194397887759451216e+00,-1.968028998276625391e-02,1.194397887759451216e+00,-1.968028998276625391e-02,0.000000000000000000e+00
1.608202212490959582e+01,6.689284239046579650e+00,8.654421541976359267e-02,-2.888070367741491732e-03,-8.211584256186219011e-03,1.193396171979384857e+00,-1.963820592533260800e-02,1.193396171979384857e+00,-1.963820592533260800e-02,0.000000000000000000e+00
1.609202212490959738e+01,6.689687752721231284e+00,8.653179413674963461e-02,-2.957486897341409134e-03,-8.155982763694369017e-03,1.192397985579568997e+00,-1.959620153132198006e-02,1.192397985579568997e+00,-1.959620153132198006e-02,0.000000000000000000e+00
1.610202212490959539e+01,6.690087452423992609e+00,8.651951962149175002e-02,-3.026494315755114562e-03,-8.100409540360925531e-03,1.191403360106267240e+00,-1.955427881098410064e-02,1.191403360106267240e+00,-1.955427881098410064e-02,0.000000000000000000e+00
1.611202212490959695e+01,6.690483338269448410e+00,8.650739144345151455e-02,-3.095092505428607629e-03,-8.044870126754885206e-03,1.190412326470878801e+00,-1.951243969856525373e-02,1.190412326470878801e+00,-1.951243969856525373e-02,0.000000000000000000e+00
1.612202212490959852e+01,6.690875410691536018e+00,8.649540915106415651e-02,-3.163281380181865582e-03,-7.989369947582918019e-03,1.189424914960161228e+00,-1.947068616920392264e-02,1.189424914960161228e+00,-1.947068616920392264e-02,0.000000000000000000e+00
1.613202212490959653e+01,6.691263670443033718e+00,8.648357227208780529e-02,-3.231060885366044376e-03,-7.933914312267066615e-03,1.188441155236952262e+00,-1.942902023734663017e-02,1.188441155236952262e+00,-1.942902023734663017e-02,0.000000000000000000e+00
1.614202212490959809e+01,6.691648118595556305e+00,8.647188031360349136e-02,-3.298430997863550668e-03,-7.878508414944678656e-03,1.187461076340174060e+00,-1.938744395674787263e-02,1.187461076340174060e+00,-1.938744395674787263e-02,0.000000000000000000e+00
1.615202212490959610e+01,6.692028756539556866e+00,8.646033276201518791e-02,-3.365391726087875283e-03,-7.823157334468552535e-03,1.186484706684833412e+00,-1.934595942047026909e-02,1.186484706684833412e+00,-1.934595942047026909e-02,0.000000000000000000e+00
1.616202212490959766e+01,6.692405585984325889e+00,8.644892908304976920e-02,-3.431943109983782297e-03,-7.767866034406773444e-03,1.185512074062013088e+00,-1.930456876088439133e-02,1.185512074062013088e+00,-1.930456876088439133e-02,0.000000000000000000e+00
1.617202212490959568e+01,6.692778608948447783e+00,8.643766873424307828e-02,-3.498085231215825302e-03,-7.712639377386781847e-03,1.184543205653111331e+00,-1.926327409014687644e-02,1.184543205653111331e+00,-1.926327409014687644e-02,0.000000000000000000e+00
1.618202212490959724e+01,6.693147827724478027e+00,8.642655124874516759e-02,-3.563818291453243331e-03,-7.657482207085266647e-03,1.183578128086698600e+00,-1.922207709402900394e-02,1.183578128086698600e+00,-1.922207709402900394e-02,0.000000000000000000e+00
1.619202212490959525e+01,6.693513244918233518e+00,8.641557617522950541e-02,-3.629142560727677096e-03,-7.602399282309208264e-03,1.182616867379129522e+00,-1.918097932050825960e-02,1.182616867379129522e+00,-1.918097932050825960e-02,0.000000000000000000e+00
1.620202212490959681e+01,6.693874863435079980e+00,8.640474304220850665e-02,-3.694058333978524154e-03,-7.547395256232956005e-03,1.181659448949095470e+00,-1.913998235979567225e-02,1.181659448949095470e+00,-1.913998235979567225e-02,0.000000000000000000e+00
1.621202212490959482e+01,6.694232686477654681e+00,8.639405135890411425e-02,-3.758565931203956129e-03,-7.492474678193536755e-03,1.180705897620789813e+00,-1.909908784056900399e-02,1.180705897620789813e+00,-1.909908784056900399e-02,0.000000000000000000e+00
1.622202212490959639e+01,6.694586717545870869e+00,8.638350061524785461e-02,-3.822665697461104760e-03,-7.437641993690497985e-03,1.179756237623895698e+00,-1.905829742997261489e-02,1.179756237623895698e+00,-1.905829742997261489e-02,0.000000000000000000e+00
1.623202212490959795e+01,6.694936960436915996e+00,8.637309028188075444e-02,-3.886358002865898404e-03,-7.382901544386042195e-03,1.178810492593592940e+00,-1.901761283361761215e-02,1.178810492593592940e+00,-1.901761283361761215e-02,0.000000000000000000e+00
1.624202212490959596e+01,6.695283419245250833e+00,8.636281981015345166e-02,-3.949643242593132292e-03,-7.328257568104972267e-03,1.177868685570556018e+00,-1.897703579558176340e-02,1.177868685570556018e+00,-1.897703579558176340e-02,0.000000000000000000e+00
1.625202212490959752e+01,6.695626098361634249e+00,8.635268863297219932e-02,-4.012521837494769511e-03,-7.273714199913198543e-03,1.176930839002381157e+00,-1.893656809443575867e-02,1.176930839002381157e+00,-1.893656809443575867e-02,0.000000000000000000e+00
1.626202212490959553e+01,6.695965002436191860e+00,8.634269622224627350e-02,-4.074994284271962926e-03,-7.219275533423785869e-03,1.175996974800239014e+00,-1.889621126745691382e-02,1.175996974800239014e+00,-1.889621126745691382e-02,0.000000000000000000e+00
1.627202212490959710e+01,6.696300136400880731e+00,8.633284210451003249e-02,-4.137061178047421461e-03,-7.164945624119085227e-03,1.175067114309778171e+00,-1.885596652932355205e-02,1.175067114309778171e+00,-1.885596652932355205e-02,0.000000000000000000e+00
1.628202212490959511e+01,6.696631505472322665e+00,8.632312578985508467e-02,-4.198723138175412643e-03,-7.110728430662333240e-03,1.174141278299894120e+00,-1.881583512242748779e-02,1.174141278299894120e+00,-1.881583512242748779e-02,0.000000000000000000e+00
1.629202212490959667e+01,6.696959115139151208e+00,8.631354677071775838e-02,-4.259980803420011959e-03,-7.056627819031098363e-03,1.173219486979951043e+00,-1.877581832547066398e-02,1.173219486979951043e+00,-1.877581832547066398e-02,0.000000000000000000e+00
1.630202212490959823e+01,6.697282971162008991e+00,8.630410452187922687e-02,-4.320834831954949336e-03,-7.002647562517412723e-03,1.172301759999791804e+00,-1.873591745346524229e-02,1.172301759999791804e+00,-1.873591745346524229e-02,0.000000000000000000e+00
1.631202212490959624e+01,6.697603079573545060e+00,8.629479850046539724e-02,-4.381285901363677661e-03,-6.948791341727718340e-03,1.171388116449739725e+00,-1.869613385773358227e-02,1.171388116449739725e+00,-1.869613385773358227e-02,0.000000000000000000e+00
1.632202212490959781e+01,6.697919446678421984e+00,8.628562814594695207e-02,-4.441334708639433498e-03,-6.895062744582804680e-03,1.170478574860589926e+00,-1.865646892590815120e-02,1.170478574860589926e+00,-1.865646892590815120e-02,0.000000000000000000e+00
1.633202212490959582e+01,6.698232079053308752e+00,8.627659288013934946e-02,-4.500981970185090504e-03,-6.841465266317947429e-03,1.169573153203617988e+00,-1.861692408193168710e-02,1.169573153203617988e+00,-1.861692408193168710e-02,0.000000000000000000e+00
1.634202212490959738e+01,6.698540983540700822e+00,8.626769211313606300e-02,-4.560228426505174432e-03,-6.788002316538952613e-03,1.168671868899800792e+00,-1.857750075800070066e-02,1.168671868899800792e+00,-1.857750075800070066e-02,0.000000000000000000e+00
1.635202212490959539e+01,6.698846167210484204e+00,8.625892531528965568e-02,-4.619074907644944369e-03,-6.734677292243347255e-03,1.167774738880623886e+00,-1.853820004744765465e-02,1.167774738880623886e+00,-1.853820004744765465e-02,0.000000000000000000e+00
1.636202212490959695e+01,6.699147637406391631e+00,8.625029198148620457e-02,-4.677522306968126195e-03,-6.681493531921035151e-03,1.166881779519717943e+00,-1.849902287232101095e-02,1.166881779519717943e+00,-1.849902287232101095e-02,0.000000000000000000e+00
1.637202212490959852e+01,6.699445401722683435e+00,8.624179158933979739e-02,-4.735571532421412565e-03,-6.628454288618772748e-03,1.165993006661342646e+00,-1.845997019370449604e-02,1.165993006661342646e+00,-1.845997019370449604e-02,0.000000000000000000e+00
1.638202212490959653e+01,6.699739467997483544e+00,8.623342360065744394e-02,-4.793223506492961389e-03,-6.575562733436603191e-03,1.165108435629857553e+00,-1.842104300575087700e-02,1.165108435629857553e+00,-1.842104300575087700e-02,0.000000000000000000e+00
1.639202212490959809e+01,6.700029844312784810e+00,8.622518746143903456e-02,-4.850479166212460884e-03,-6.522821955527798206e-03,1.164228081229704781e+00,-1.838224233568194060e-02,1.164228081229704781e+00,-1.838224233568194060e-02,0.000000000000000000e+00
1.640202212490959610e+01,6.700316538994443682e+00,8.621708260187736783e-02,-4.907339463150981254e-03,-6.470234962098991675e-03,1.163351957745424325e+00,-1.834356924378856973e-02,1.163351957745424325e+00,-1.834356924378856973e-02,0.000000000000000000e+00
1.641202212490959766e+01,6.700599560612182870e+00,8.620910843635815057e-02,-4.963805363421141224e-03,-6.417804678410029585e-03,1.162480078941639627e+00,-1.830502482343063925e-02,1.162480078941639627e+00,-1.830502482343063925e-02,0.000000000000000000e+00
1.642202212490959568e+01,6.700878917979593119e+00,8.620126436345997012e-02,-5.019877847676944976e-03,-6.365533947774117476e-03,1.161612458063070896e+00,-1.826661020103713395e-02,1.161612458063070896e+00,-1.826661020103713395e-02,0.000000000000000000e+00
1.643202212490959724e+01,6.701154620148811247e+00,8.619354977038473642e-02,-5.075557914569488356e-03,-6.313425536902409797e-03,1.160749107842514061e+00,-1.822832651526104519e-02,1.160749107842514061e+00,-1.822832651526104519e-02,0.000000000000000000e+00
1.644202212490959525e+01,6.701426676371086799e+00,8.618596409839784922e-02,-5.130846639615475706e-03,-6.261482203201307849e-03,1.159890040563114955e+00,-1.819017460227319305e-02,1.159890040563114955e+00,-1.819017460227319305e-02,0.000000000000000000e+00
